date,identifier,start_time,start_count,peak_time,peak_count,end_time,end_count,scpeaks0-05,multi_flare_region_flag,region_resolved_flag,flare_class,background,amplitude,mu,sigma,tau,redchisq,rsquared,snr,fluence,sigma-by-tau,flare_type,duration
20221027,20221027af,26795.0,5.0,26865.0,81.23,26965.0,75.76,1,False,True,A8,442.46,2975.27,26819.5,15.74,1395.78,178.371,0.897,41.89,1303.29,0.011276848787058133,B,170.0
20221027,20221027ad,24775.0,2.79,24865.0,22.63,26335.0,6.92,3,True,True,A2,318.32,458.93,24805.48,25.67,1230.03,416.08,0.136,81.95,2104.42,0.020869409689194575,F,1560.0
20221027,20221027ae,24775.0,19.61,25695.0,199.45,26335.0,112.49,3,True,True,B1,318.32,323.79,25345.0,357.77,667.36,416.08,0.937,749.05,21105.0,0.5360974586430113,B,1560.0
20221027,20221027ac,23095.0,41.01,24315.0,366.45,25585.0,37.22,3,True,True,B3,318.32,375.3,24192.6,574.1,131.15,416.08,0.97,1366.9,40414.87,4.3774304231795655,A,2490.0
20221027,20221027aa,2215.0,401.78,5415.0,1365.23,5725.0,1350.3,2,False,True,C1,0.0,1501.2,4575.0,1926.91,985.43,30526.46,0.818,10395.43,344904.75,1.9554001806318055,B,3510.0
20221027,20221027ab,16425.0,30.89,16855.0,316.58,18535.0,40.81,1,False,True,B3,492.2,983.16,16633.61,144.13,784.75,730.976,0.933,727.59,25153.36,0.18366358712965913,B,2110.0
20221026,20221026ay,83145.0,18.7,83525.0,190.54,84165.0,19.14,4,True,True,B1,372.58,279.2,83393.33,151.87,224.52,256.786,0.909,342.54,10192.08,0.6764208088366293,B,1020.0
20221026,20221026az,82245.0,7.85,82985.0,76.57,84415.0,12.61,4,True,True,A7,372.58,142.38,82675.0,281.51,686.05,256.786,0.722,293.3,8340.51,0.41033452372276075,B,2170.0
20221026,20221026ba,82025.0,7.1,82335.0,72.57,82825.0,7.34,4,True,True,A7,372.58,101.81,82233.48,125.78,166.46,256.786,0.502,82.96,2349.77,0.7556169650366454,B,800.0
20221026,20221026ax,80805.0,42.51,81115.0,414.73,82705.0,41.64,4,True,True,B4,372.58,1441.21,80952.73,105.14,666.66,256.786,0.982,1077.09,33963.76,0.15771157711577116,B,1900.0
20221026,20221026au,69475.0,16.08,69595.0,163.57,69895.0,16.73,3,True,True,B1,344.9,335.46,69539.43,42.25,121.86,68.109,0.946,116.31,3301.08,0.34670933858526176,B,420.0
20221026,20221026aw,69015.0,10.09,69335.0,102.56,69805.0,10.22,3,True,True,B1,344.9,139.62,69229.73,128.56,156.63,68.109,0.929,154.22,4273.23,0.8207878439634808,B,790.0
20221026,20221026av,67615.0,0.0,68325.0,9.1,70255.0,8.36,3,True,True,sub-A,344.9,227537.14,68322.22,0.36,22581.42,68.109,0.181,62.22,1661.13,1.5942310093873638e-05,F,2640.0
20221026,20221026ab,5935.0,108.99,7145.0,277.65,10735.0,165.3,5,True,True,B2,167.12,718.55,6626.56,999.5,3431.22,252.478,0.885,1787.97,41506.45,0.29129580732217697,B,4800.0
20221026,20221026aa,5935.0,0.0,9525.0,61.66,10175.0,6.38,5,True,True,A6,167.12,62.45,9502.53,292.04,43.12,252.478,0.51,63.54,1302.8,6.772727272727273,A,4240.0
20221026,20221026ar,55515.0,1.28,55965.0,13.22,56425.0,1.36,11,True,True,A1,262.65,14.01,55894.0,199.26,75.37,44.355,0.246,30.11,699.05,2.643757463181637,F,910.0
20221026,20221026aq,54265.0,3.65,54615.0,34.36,55945.0,3.44,11,True,True,A3,262.65,92.11,54441.58,123.93,547.45,44.355,0.699,113.2,2655.04,0.2263768380674034,B,1680.0
20221026,20221026at,54135.0,2.38,54295.0,23.97,56715.0,11.51,11,True,True,A2,262.65,816.56,54186.95,39.85,3281.04,44.355,0.627,183.56,4287.03,0.01214553921927194,B,2580.0
20221026,20221026as,53515.0,5.01,54005.0,48.16,54505.0,4.7,11,True,True,A4,262.65,49.61,53947.44,224.02,57.58,44.355,0.816,113.13,2682.11,3.8905870093782564,A,990.0
20221026,20221026ap,45535.0,526.38,45805.0,5163.09,47055.0,516.23,1,False,True,C5,261.04,16403.94,45666.59,92.64,520.5,6850.272,0.996,6105.61,350338.35,0.1779827089337176,B,1520.0
20221026,20221026an,38565.0,7.17,39965.0,71.65,41695.0,24.22,13,True,True,A7,231.86,131.61,39382.95,529.91,1262.45,65.24,0.904,620.85,14132.91,0.4197473167254148,B,3130.0
20221026,20221026am,37615.0,60.88,38255.0,96.68,39705.0,9.75,13,True,True,A9,231.86,100.54,38072.54,642.26,192.98,65.24,0.955,575.2,13363.98,3.328116903306042,A,2090.0
20221026,20221026ao,37615.0,0.0,40915.0,3.03,41065.0,0.29,13,True,True,sub-A,231.86,3.05,40905.07,68.93,8.98,65.24,0.001,5.33,140.84,7.6759465478841875,F,3450.0
20221026,20221026ak,33225.0,2.44,33555.0,26.14,34735.0,2.99,11,True,True,A2,285.23,71.1,33395.0,113.96,514.38,71.275,0.491,73.44,1787.29,0.22154827170574282,B,1510.0
20221026,20221026al,32095.0,23.71,32995.0,90.11,34195.0,9.04,11,True,True,A9,285.23,91.75,32895.17,545.08,107.19,71.275,0.931,462.74,11694.32,5.085175855956713,A,2100.0
20221026,20221026aj,27365.0,7.33,27905.0,72.96,28395.0,68.44,2,True,False,A7,0.1,1463.7,27553.29,144.06,6828.94,48.236,0.953,759.07,6007.49,0.02109551409149883,B,1030.0
20221026,20221026ai,26935.0,361.52,28395.0,385.55,28395.0,385.55,2,True,False,B3,0.1,438.07,27555.0,7981.47,3833.05,48.236,0.504,2823.31,54635.7,2.0822765160903196,F,1460.0
20221026,20221026ah,21315.0,7.92,23385.0,108.77,24655.0,33.01,4,True,True,B1,332.62,110.84,23158.64,857.8,150.91,108.004,0.911,354.87,9708.03,5.684182625405871,A,3340.0
20221026,20221026ag,21175.0,0.0,23525.0,11.83,23995.0,1.22,4,True,True,A1,332.62,14.68,23424.26,152.88,139.37,108.004,0.182,3.59,103.07,1.0969362129583122,F,2820.0
20221026,20221026af,19265.0,5.61,19995.0,56.04,21055.0,18.5,2,True,True,A5,282.16,71.43,20186.44,450.2,116.04,89.434,0.679,100.3,2475.9,3.8796966563254047,A,1790.0
20221026,20221026ae,18105.0,22.83,18895.0,226.68,19995.0,22.37,2,True,True,B2,282.16,294.04,18655.12,326.31,344.65,89.434,0.986,850.53,22813.85,0.9467865950964748,B,1890.0
20221026,20221026ac,13515.0,21.43,13685.0,204.77,17215.0,44.34,3,True,True,B2,228.92,4407.52,13572.69,45.0,2297.16,151.042,0.972,676.77,16569.7,0.01958940604920859,B,3700.0
20221026,20221026ad,12655.0,19.4,13335.0,108.87,14135.0,10.72,3,True,True,B1,228.92,110.7,13271.34,362.63,68.32,151.042,0.924,418.69,9718.96,5.307816159250586,A,1480.0
20221025,20221025ae,7975.0,31.85,10575.0,104.65,13715.0,10.53,16,True,True,B1,216.92,109.14,9975.53,1498.78,400.91,99.708,0.901,885.28,19775.36,3.7384450375395972,A,5740.0
20221025,20221025af,7975.0,0.0,13275.0,40.03,13525.0,3.74,16,True,True,A4,216.92,23.81,13320.26,99.32,12.54,99.708,0.208,0.26,70.3,7.9202551834130785,F,5550.0
20221025,20221025bb,78745.0,13.29,79025.0,131.48,81895.0,41.59,3,False,True,B1,265.75,1847.41,78845.12,76.21,2472.21,206.38,0.923,326.09,8208.94,0.030826669255443508,B,3150.0
20221025,20221025ba,75035.0,6.21,75395.0,65.89,76615.0,6.64,14,False,True,A6,277.71,164.83,75223.69,125.61,500.5,83.862,0.823,202.89,4966.45,0.25096903096903095,B,1580.0
20221025,20221025ay,71935.0,7.24,72295.0,71.38,74815.0,46.6,3,True,True,A7,282.26,1081.92,72126.41,140.83,4529.57,91.498,0.831,142.51,3532.99,0.03109125148744804,B,2880.0
20221025,20221025az,71695.0,0.0,74525.0,3.84,74745.0,0.38,3,True,True,sub-A,282.26,3.88,74515.41,99.04,14.09,91.498,0.031,1.66,46.47,7.0290986515259055,F,3050.0
20221025,20221025ax,68405.0,317.36,68625.0,3528.1,69695.0,352.29,1,False,True,C3,298.36,12299.85,68509.32,70.73,450.29,1612.267,0.998,4021.24,200418.59,0.15707655066734771,B,1290.0
20221025,20221025av,61035.0,9.34,61645.0,92.11,62435.0,9.03,9,True,True,A9,250.86,111.95,61486.65,261.56,220.24,88.587,0.921,301.7,7187.42,1.1876135125317835,B,1400.0
20221025,20221025aw,61015.0,0.0,62525.0,16.41,62985.0,1.64,9,True,True,A1,250.86,16.57,62490.31,214.28,30.23,88.587,0.273,42.94,990.62,7.088322858087992,F,1970.0
20221025,20221025au,54685.0,226.44,55145.0,2346.3,56015.0,235.86,1,False,True,C2,302.56,3776.57,54968.55,176.57,323.34,1352.929,0.996,3495.66,156809.47,0.5460815240922868,B,1330.0
20221025,20221025ac,5055.0,4.09,5155.0,38.48,5945.0,3.9,10,True,True,A3,244.45,157.21,5118.69,44.5,306.33,61.181,0.251,10.01,228.76,0.14526817484412236,F,890.0
20221025,20221025as,48455.0,2.42,48725.0,25.39,50215.0,3.55,18,True,True,A2,226.7,111.49,48576.88,85.93,736.83,36.587,0.626,98.36,2137.05,0.11662120163402685,B,1760.0
20221025,20221025at,46975.0,3.82,48005.0,21.84,49215.0,2.15,18,True,True,A2,226.7,22.28,47901.34,545.79,112.58,36.587,0.627,133.77,2907.99,4.848019186356368,A,2240.0
20221025,20221025ad,4495.0,41.7,4965.0,64.13,7855.0,8.05,10,True,True,A6,244.45,150.41,4503.71,357.04,1288.33,61.181,0.85,336.71,7762.12,0.2771339641240987,B,3360.0
20221025,20221025ar,43375.0,0.0,46005.0,24.81,46415.0,2.39,8,False,True,A2,241.68,25.28,45950.38,198.23,29.89,167.405,0.094,-24.2,-503.56,6.63198394111743,F,3040.0
20221025,20221025an,41945.0,3.41,42185.0,32.95,43255.0,3.98,14,True,True,A3,213.29,111.08,42057.48,80.12,487.87,30.179,0.751,94.79,2020.26,0.16422407608584255,B,1310.0
20221025,20221025ao,40555.0,0.9,40955.0,8.63,41385.0,0.9,14,True,True,sub-A,213.29,9.39,40880.15,178.25,84.91,30.179,0.169,18.6,388.63,2.0992815922741728,F,830.0
20221025,20221025aq,40395.0,1.4,41655.0,14.2,42925.0,1.44,14,True,True,A1,213.29,14.57,41523.85,574.28,136.4,30.179,0.439,97.39,2045.5,4.210263929618768,A,2530.0
20221025,20221025ap,40265.0,0.58,40345.0,6.23,40465.0,0.68,14,True,True,sub-A,213.29,8.78,40318.25,31.67,42.37,30.179,0.027,3.29,67.9,0.7474628274722682,F,200.0
20221025,20221025ab,3485.0,16.25,3485.0,16.25,3785.0,1.55,4,True,True,A1,332.92,18.09,3385.33,165.91,27.34,509.499,-0.3,7.97,208.28,6.068397951719093,F,300.0
20221025,20221025aa,3485.0,0.0,3705.0,9.47,3875.0,0.89,4,True,True,sub-A,332.92,9.57,3696.73,76.07,11.08,509.499,-0.42,5.31,139.27,6.86552346570397,F,390.0
20221025,20221025am,33845.0,2.44,34645.0,24.28,38915.0,2.02,25,True,True,A2,228.23,82.74,34226.59,268.84,1660.53,93.138,0.523,195.57,4267.68,0.1619001162279513,B,5070.0
20221025,20221025al,29685.0,6.95,32895.0,69.47,36135.0,6.92,25,True,True,A6,228.23,70.48,32647.87,1479.39,258.52,93.138,0.875,644.62,14505.62,5.72253597400588,A,6450.0
20221025,20221025ak,27645.0,0.69,27885.0,7.57,28125.0,0.75,13,True,True,sub-A,242.02,7.82,27857.9,107.09,28.5,36.667,0.1,8.85,197.23,3.757543859649123,F,480.0
20221025,20221025ai,26605.0,4.64,27435.0,46.46,28375.0,7.51,13,True,True,A4,242.02,58.41,27198.31,346.95,330.43,36.667,0.875,209.0,4760.9,1.0499954604606119,B,1770.0
20221025,20221025aj,26365.0,0.91,26565.0,8.77,27925.0,0.88,13,True,True,sub-A,242.02,41.14,26450.34,62.5,581.06,36.667,0.151,26.71,597.09,0.107562041785702,F,1560.0
20221025,20221025ah,22255.0,197.47,22715.0,213.03,25975.0,115.83,5,False,True,B2,117.81,224.68,22967.06,2265.9,397.88,87.591,0.91,1392.73,28007.88,5.694933145672063,A,3720.0
20221025,20221025ag,18725.0,43.45,19255.0,430.02,21405.0,119.04,4,False,True,B4,238.92,2047.21,18958.89,169.76,1608.88,154.661,0.993,2432.02,66730.43,0.10551439510715528,B,2680.0
20221024,20221024ba,78795.0,1.84,79715.0,18.56,80645.0,1.81,13,True,True,A1,294.48,18.82,79645.41,423.19,72.51,72.481,0.338,85.77,2113.06,5.836298441594263,F,1850.0
20221024,20221024ay,78475.0,3.09,78605.0,33.95,79895.0,3.4,13,True,True,A3,294.48,227.83,78529.61,38.79,553.35,72.481,0.462,81.16,2011.42,0.07010029818378964,B,1420.0
20221024,20221024az,75745.0,3.9,76035.0,38.28,76325.0,3.54,13,True,True,A3,294.48,38.89,76007.84,132.16,23.76,72.481,0.463,50.65,1259.96,5.562289562289561,A,580.0
20221024,20221024ax,75725.0,10.01,77345.0,99.75,79345.0,9.95,13,True,True,A9,294.48,119.18,76931.9,691.44,543.9,72.481,0.943,771.08,19826.62,1.2712630998345285,B,3620.0
20221024,20221024aw,69935.0,19.29,70825.0,188.58,73705.0,19.43,5,True,True,B1,309.43,452.4,70400.75,317.56,1186.88,722.047,0.85,1239.9,33664.13,0.26755864114316524,B,3770.0
20221024,20221024av,65335.0,0.0,68635.0,345.61,69755.0,35.05,5,True,True,B3,309.43,377.49,68294.62,617.74,98.86,722.047,0.891,538.82,16026.69,6.248634432530852,A,4420.0
20221024,20221024aa,6345.0,12.78,6635.0,122.12,8055.0,12.28,5,True,True,B1,214.35,408.72,6483.04,98.69,595.17,167.94,0.853,412.82,9281.79,0.1658181695986021,B,1710.0
20221024,20221024ar,62645.0,4.99,62745.0,47.88,62845.0,5.3,11,True,False,A4,210.32,49.22,62734.06,46.02,11.35,38.51,0.635,26.48,564.77,4.054625550660793,A,200.0
20221024,20221024au,62535.0,3.71,63065.0,36.8,63295.0,30.53,11,True,False,A3,210.32,86.02,62815.91,189.81,681.2,38.51,0.814,92.44,1966.31,0.2786406341749853,B,760.0
20221024,20221024ac,6115.0,27.2,8805.0,274.2,13375.0,51.23,5,True,True,B2,214.35,489.4,7705.0,1021.35,2304.92,167.94,0.985,3065.59,77274.3,0.4431173316210541,B,7260.0
20221024,20221024at,58745.0,2.75,59545.0,27.89,62015.0,2.81,11,True,False,A2,210.32,52.37,59432.64,412.55,765.68,38.51,0.505,64.91,1345.91,0.5388021105422631,B,3270.0
20221024,20221024as,58615.0,0.0,62315.0,22.29,63295.0,2.53,11,True,False,A2,210.32,22.64,62230.63,462.26,84.02,38.51,0.655,116.26,2435.46,5.501785289216853,A,4680.0
20221024,20221024aq,49025.0,172.98,49515.0,1650.88,51355.0,166.12,1,False,True,C1,323.49,4453.45,49269.62,170.85,761.59,5754.01,0.967,4332.16,173632.24,0.22433330269567614,B,2330.0
20221024,20221024ap,43625.0,23.72,44035.0,225.22,45385.0,26.36,2,False,True,B2,273.43,564.44,43837.5,147.31,588.63,255.451,0.956,717.16,18858.16,0.25025907615989673,B,1760.0
20221024,20221024ao,36805.0,3.7,37095.0,37.01,38225.0,3.72,5,True,False,A3,217.92,101.2,36953.89,102.34,465.13,42.061,0.745,117.08,2512.87,0.22002450927697634,B,1420.0
20221024,20221024an,36135.0,19.9,36515.0,197.27,37905.0,19.85,5,True,False,B1,217.92,518.9,36329.17,133.3,572.68,42.061,0.989,681.4,16110.43,0.23276524411538735,B,1770.0
20221024,20221024am,33315.0,5.4,34105.0,52.66,34965.0,5.17,6,False,False,A5,222.32,57.44,33955.89,350.32,169.25,39.235,0.894,223.78,4920.72,2.0698375184638107,B,1650.0
20221024,20221024al,28665.0,268.77,28945.0,2931.5,29585.0,292.61,1,False,True,C2,235.49,5375.69,28830.37,104.06,247.15,8126.994,0.987,2849.8,133173.33,0.42103985433946994,B,920.0
20221024,20221024ab,2655.0,31.55,5835.0,315.56,9355.0,31.52,5,True,True,B3,214.35,348.46,5215.0,1402.19,737.63,167.94,0.989,3476.65,89835.98,1.9009394954109784,B,6700.0
20221024,20221024aj,26215.0,1.99,26435.0,20.71,26935.0,2.02,7,True,True,A2,279.07,37.2,26345.79,83.17,189.97,60.525,0.481,31.32,750.86,0.43780596936358374,B,720.0
20221024,20221024ak,26135.0,0.0,27005.0,8.01,27205.0,0.83,7,True,True,sub-A,279.07,5902.08,27000.01,0.05,88.04,60.525,-0.02,1.96,49.63,0.0005679236710586097,F,1070.0
20221024,20221024ai,22255.0,11.45,22325.0,17.85,23615.0,1.19,4,True,True,A1,239.8,98.4,22248.09,41.48,469.59,60.354,0.44,31.95,711.81,0.08833237505057603,B,1360.0
20221024,20221024ah,22255.0,10.45,22805.0,42.34,24145.0,5.28,4,True,True,A4,239.8,52.87,23029.18,472.81,86.56,60.354,0.73,97.84,2210.81,5.462222735674676,A,1890.0
20221024,20221024ag,21225.0,3.22,21515.0,30.55,21825.0,3.14,2,True,True,A3,265.03,30.92,21493.52,142.93,22.67,155.908,0.313,43.32,1033.67,6.304808116453462,F,600.0
20221024,20221024af,20265.0,30.27,20445.0,277.02,20905.0,27.21,2,True,True,B2,265.03,530.36,20367.8,69.21,177.81,155.908,0.969,326.36,8656.42,0.3892357010291884,B,640.0
20221024,20221024ad,16625.0,4.88,16825.0,46.78,19375.0,19.21,5,True,False,A4,231.59,1039.34,16694.05,53.8,2839.13,28.889,0.917,102.3,2288.59,0.018949466914160322,B,2750.0
20221024,20221024ae,16335.0,0.86,16435.0,8.61,16855.0,0.86,5,True,False,sub-A,231.59,26.58,16382.15,32.77,176.58,28.889,0.192,9.12,198.51,0.1855816060709027,F,520.0
20221023,20221023am,85945.0,11.95,86075.0,137.98,86215.0,76.61,2,True,True,B1,246.41,388.75,86010.28,42.79,202.92,51.34,0.977,104.2,2556.43,0.21087127932190025,B,270.0
20221023,20221023an,85255.0,0.0,85555.0,12.44,86215.0,12.44,2,True,True,A1,246.41,3125890133.76,85554.6,0.0,871703.06,51.34,0.392,36.37,822.37,0.0,F,960.0
20221023,20221023al,70035.0,22.25,70385.0,79.87,70865.0,8.34,3,False,True,A7,277.64,81.1,70351.91,219.27,39.15,451.578,0.744,165.13,4110.29,5.600766283524905,A,830.0
20221023,20221023ak,65515.0,173.43,66155.0,1737.87,68055.0,220.7,1,False,True,C1,277.64,4208.62,65849.62,226.39,858.49,781.378,0.998,5381.86,215398.74,0.26370720683991655,B,2540.0
20221023,20221023aj,57405.0,106.76,59065.0,1072.32,60735.0,107.49,1,False,True,C1,299.31,1094.7,58907.54,759.44,160.5,9563.926,0.937,5580.06,203729.04,4.7317133956386295,A,3330.0
20221023,20221023ai,53815.0,0.0,55905.0,8.87,56035.0,0.89,1,False,True,sub-A,328.54,8.99,55898.0,58.81,9.34,1006.015,-0.126,10.11,277.08,6.2965738758029985,F,2220.0
20221023,20221023af,52585.0,0.0,52775.0,0.0,53695.0,0.0,9,True,True,sub-A,171.25,0.0,52653.54,51.42,1941.38,78.75,-0.001,-8.17,-136.99,0.02648631385921355,F,1110.0
20221023,20221023ae,51175.0,17.06,52135.0,175.24,53695.0,93.87,9,True,True,B1,171.25,663.09,51624.11,315.72,2239.5,78.75,0.983,1426.93,31216.75,0.1409778968519759,B,2520.0
20221023,20221023ah,49345.0,0.94,49475.0,8.01,49655.0,0.78,9,True,True,sub-A,171.25,10.09,49436.3,56.07,53.78,78.75,0.016,8.84,165.54,1.042580885087393,F,310.0
20221023,20221023ag,49115.0,7.4,50565.0,73.28,53695.0,13.68,9,True,True,A7,171.25,158.53,49904.75,527.9,1673.07,78.75,0.851,931.83,18500.72,0.3155277424136468,B,4580.0
20221023,20221023ad,44155.0,5.06,44365.0,49.28,44755.0,4.81,7,False,False,A4,171.09,74.93,44291.0,85.18,137.28,25.89,0.902,78.01,1514.74,0.6204836829836831,B,600.0
20221023,20221023ac,38755.0,6.07,39365.0,62.73,42175.0,16.99,7,False,False,A6,145.11,337.83,39018.33,189.35,2084.35,25.858,0.956,294.93,5430.27,0.09084366828987454,B,3420.0
20221023,20221023aa,35915.0,5.65,36775.0,55.44,37935.0,5.59,19,True,False,A5,143.84,70.25,36526.1,360.59,352.91,21.631,0.944,333.96,6046.01,1.0217619223031367,B,2020.0
20221023,20221023ab,35075.0,0.83,35335.0,7.71,35945.0,0.75,19,True,False,sub-A,143.84,14.13,35224.15,98.87,234.52,21.631,0.154,20.03,344.91,0.42158451304792766,F,870.0
20221022,20221022am,64715.0,1.83,64815.0,19.14,64905.0,2.22,9,True,True,A1,207.01,20.15,64797.48,42.68,14.06,178.1,-0.472,9.71,201.21,3.0355618776671407,F,190.0
20221022,20221022al,61135.0,0.0,64305.0,22.64,64585.0,2.33,9,True,True,A2,207.01,23.24,64259.41,141.74,19.27,178.1,-0.258,-28.89,-557.31,7.3554748313440586,F,3450.0
20221022,20221022ak,54095.0,35.81,54265.0,356.66,55305.0,222.0,1,False,True,B3,203.25,7025.86,54155.49,46.25,2150.47,321.098,0.984,1258.93,33166.38,0.021506926392835055,B,1210.0
20221022,20221022ad,5235.0,425.75,5745.0,945.63,9405.0,208.1,1,False,True,B9,515.94,2655.66,5505.98,474.03,1800.58,6078.674,0.86,2435.62,94910.97,0.26326517011185285,B,4170.0
20221022,20221022aj,47625.0,9.75,50135.0,97.01,52225.0,9.76,10,False,True,A9,215.62,105.85,49535.0,1004.34,372.48,102.59,0.89,530.43,11734.05,2.696359536082474,A,4600.0
20221022,20221022ai,37635.0,155.91,38535.0,1566.62,43275.0,156.81,1,False,True,C1,268.5,5687.11,38055.35,296.96,1995.32,4619.711,0.981,8489.49,334984.02,0.14882825812401018,B,5640.0
20221022,20221022ab,2625.0,49.25,4445.0,486.7,4445.0,486.7,2,True,True,B4,547.7,1057.9,3801.26,774.34,2341.23,556.359,0.979,1253.68,47302.49,0.3307406790447756,F,1820.0
20221022,20221022ah,19765.0,261.26,21785.0,2607.31,24515.0,259.82,1,False,True,C2,422.55,3302.59,21205.0,845.32,826.42,19723.97,0.969,7552.82,368029.31,1.0228697272573268,B,4750.0
20221022,20221022ac,1875.0,14.49,2525.0,141.1,3175.0,14.57,2,True,True,B1,547.7,143.67,2465.63,299.27,58.78,556.359,0.823,306.28,10603.74,5.091357604627424,A,1300.0
20221022,20221022ag,16495.0,347.83,17305.0,496.2,19485.0,66.43,1,False,True,B4,477.42,570.62,16842.52,876.56,580.07,419.784,0.98,2686.3,98314.11,1.5111279673142894,B,2990.0
20221022,20221022af,12295.0,1276.76,12825.0,1765.35,16485.0,619.98,1,False,True,C1,257.66,5556.0,12185.0,551.71,2984.25,2827.158,0.984,4407.69,179113.36,0.1848739214207925,B,4190.0
20221022,20221022ae,10215.0,237.08,10945.0,2335.81,12285.0,717.34,1,False,True,C2,834.97,5721.65,10597.16,260.55,1005.6,962.037,0.999,5168.15,298946.17,0.25909904534606204,B,2070.0
20221022,20221022aa,1015.0,21.96,1395.0,209.55,1845.0,159.14,1,False,True,B2,435.93,1247.45,1171.78,117.13,1452.54,143.559,0.983,413.04,13378.02,0.08063805471794236,B,830.0
20221021,20221021af,9325.0,0.44,9425.0,5.12,10075.0,0.05,2,True,True,sub-A,646.18,11.22,9409.86,49.91,119.84,15490.574,-1.369,5.25,190.84,0.4164719626168224,F,750.0
20221021,20221021ae,8995.0,202.62,9055.0,204.75,10075.0,12.92,2,True,True,B2,646.18,207.1,8993.03,426.69,65.89,15490.574,0.425,225.27,8708.62,6.475792988313857,A,1080.0
20221021,20221021aw,85005.0,2.49,85065.0,19.01,85065.0,19.01,3,False,False,A1,303.92,44086.02,85038.44,27.19,132019.65,40.097,0.233,2.29,57.1,0.0002059541893952908,F,60.0
20221021,20221021av,81265.0,0.95,81515.0,10.25,82255.0,1.04,4,True,True,A1,348.92,23.15,81400.46,88.42,300.74,752.447,-0.403,26.92,718.91,0.29400811332047616,F,990.0
20221021,20221021au,77935.0,0.0,80255.0,99.87,81965.0,10.09,4,True,True,A9,348.92,105.05,80314.57,692.8,128.72,752.447,0.579,269.45,7430.36,5.382224984462399,A,4030.0
20221021,20221021ac,6195.0,10.99,6465.0,109.46,6815.0,11.35,4,True,True,B1,692.4,138.43,6384.85,111.39,108.15,1348.831,0.278,98.8,3780.51,1.0299583911234396,F,620.0
20221021,20221021at,58595.0,0.0,59875.0,15.76,59985.0,1.63,5,False,True,A1,526.63,15.94,59867.35,50.96,7.77,3639.198,-0.216,95.24,3199.51,6.558558558558559,F,1390.0
20221021,20221021ar,55785.0,10.28,55835.0,84.46,56205.0,8.53,10,True,True,A8,382.0,447.62,55803.86,14.89,159.78,115.014,0.556,54.83,1583.27,0.09319063712604832,B,420.0
20221021,20221021ab,5515.0,17.7,5635.0,149.66,6375.0,15.15,4,True,True,B1,692.4,614.6,5567.15,39.96,314.87,1348.831,0.408,148.85,5727.6,0.12690951821386603,B,860.0
20221021,20221021as,54855.0,5.7,54975.0,51.05,56745.0,19.32,10,True,True,A5,382.0,1164.04,54896.39,33.27,1803.62,115.014,0.717,216.15,6164.67,0.01844623590334993,B,1890.0
20221021,20221021aq,53575.0,12.92,54545.0,129.97,55515.0,13.21,10,True,True,B1,382.0,132.67,54452.07,443.09,93.47,115.014,0.941,491.25,14354.9,4.740451481758853,A,1940.0
20221021,20221021ap,44425.0,246.08,44435.0,246.19,45375.0,25.08,1,False,True,B2,539.91,250.01,44363.04,429.82,77.63,4565.237,0.702,334.04,11838.86,5.536777019193611,A,950.0
20221021,20221021aa,4365.0,159.4,4475.0,1304.36,5035.0,128.01,4,True,True,C1,692.4,4258.11,4417.18,39.64,230.87,1348.831,0.983,821.64,38221.26,0.17169835838350586,B,670.0
